seed,noise_percentage,noise_test,accuracy,noise_snr
11,40,pink,0.8877300613496932,6.0
12,40,pink,0.8885480572597138,6.0
13,40,pink,0.8871165644171779,6.0
14,40,pink,0.8795501022494887,6.0
15,40,pink,0.883640081799591,6.0
16,40,pink,0.8828220858895706,6.0
17,40,pink,0.8885480572597138,6.0
18,40,pink,0.8867075664621676,6.0
19,40,pink,0.8807770961145194,6.0
20,40,pink,0.887321063394683,6.0
21,40,pink,0.8834355828220859,6.0
22,40,pink,0.8856850715746422,6.0
23,40,pink,0.885480572597137,6.0
24,40,pink,0.8775051124744376,6.0
0,40,pink,0.8574642126789366,3.0
1,40,pink,0.8566462167689162,3.0
2,40,pink,0.8496932515337423,3.0
3,40,pink,0.8588957055214724,3.0
4,40,pink,0.8568507157464212,3.0
5,40,pink,0.8515337423312883,3.0
6,40,pink,0.8586912065439672,3.0
7,40,pink,0.8568507157464212,3.0
8,40,pink,0.8523517382413088,3.0
9,40,pink,0.8607361963190184,3.0
10,40,pink,0.8578732106339468,3.0
11,40,pink,0.8611451942740286,3.0
12,40,pink,0.8537832310838446,3.0
13,40,pink,0.86359918200409,3.0
14,40,pink,0.8582822085889571,3.0
15,40,pink,0.8537832310838446,3.0
16,40,pink,0.8570552147239264,3.0
17,40,pink,0.8572597137014315,3.0
18,40,pink,0.854601226993865,3.0
19,40,pink,0.8525562372188139,3.0
20,40,pink,0.8505112474437628,3.0
21,40,pink,0.8570552147239264,3.0
22,40,pink,0.8535787321063395,3.0
23,40,pink,0.8640081799591002,3.0
24,40,pink,0.8482617586912066,3.0
0,40,pink,0.8229038854805726,0.0
1,40,pink,0.8124744376278119,0.0
2,40,pink,0.8186094069529652,0.0
3,40,pink,0.8210633946830266,0.0
4,40,pink,0.8192229038854806,0.0
5,40,pink,0.8159509202453987,0.0
6,40,pink,0.8118609406952966,0.0
7,40,pink,0.8149284253578732,0.0
8,40,pink,0.8190184049079755,0.0
9,40,pink,0.8186094069529652,0.0
10,40,pink,0.8202453987730062,0.0
11,40,pink,0.8177914110429448,0.0
12,40,pink,0.8226993865030675,0.0
13,40,pink,0.8224948875255623,0.0
14,40,pink,0.8100204498977505,0.0
15,40,pink,0.8171779141104294,0.0
16,40,pink,0.8155419222903886,0.0
17,40,pink,0.8245398773006135,0.0
18,40,pink,0.8139059304703476,0.0
19,40,pink,0.8100204498977505,0.0
20,40,pink,0.8153374233128834,0.0
21,40,pink,0.8169734151329243,0.0
22,40,pink,0.8204498977505112,0.0
23,40,pink,0.8194274028629857,0.0
24,40,pink,0.814519427402863,0.0
0,40,pink,0.7484662576687117,-3.0
1,40,pink,0.7529652351738241,-3.0
2,40,pink,0.7613496932515338,-3.0
3,40,pink,0.752760736196319,-3.0
4,40,pink,0.7580777096114519,-3.0
5,40,pink,0.7478527607361963,-3.0
6,40,pink,0.7468302658486707,-3.0
7,40,pink,0.7519427402862986,-3.0
8,40,pink,0.747239263803681,-3.0
9,40,pink,0.7599182004089979,-3.0
10,40,pink,0.745398773006135,-3.0
11,40,pink,0.752760736196319,-3.0
12,40,pink,0.7541922290388549,-3.0
13,40,pink,0.7535787321063395,-3.0
14,40,pink,0.7517382413087934,-3.0
15,40,pink,0.7531697341513293,-3.0
16,40,pink,0.7439672801635991,-3.0
17,40,pink,0.7523517382413087,-3.0
18,40,pink,0.754601226993865,-3.0
19,40,pink,0.7447852760736197,-3.0
20,40,pink,0.7482617586912066,-3.0
21,40,pink,0.7474437627811861,-3.0
22,40,pink,0.754601226993865,-3.0
23,40,pink,0.7390593047034765,-3.0
24,40,pink,0.7441717791411043,-3.0
0,40,babble,0.9539877300613497,24.0
1,40,babble,0.9564417177914111,24.0
2,40,babble,0.9566462167689161,24.0
3,40,babble,0.9593047034764827,24.0
4,40,babble,0.9566462167689161,24.0
5,40,babble,0.9584867075664621,24.0
6,40,babble,0.9556237218813906,24.0
7,40,babble,0.9568507157464212,24.0
8,40,babble,0.9539877300613497,24.0
9,40,babble,0.9556237218813906,24.0
10,40,babble,0.9574642126789366,24.0
11,40,babble,0.9560327198364008,24.0
12,40,babble,0.9576687116564417,24.0
13,40,babble,0.9584867075664621,24.0
14,40,babble,0.9568507157464212,24.0
15,40,babble,0.9588957055214724,24.0
16,40,babble,0.9582822085889571,24.0
17,40,babble,0.9574642126789366,24.0
18,40,babble,0.9562372188139059,24.0
19,40,babble,0.9531697341513292,24.0
20,40,babble,0.9562372188139059,24.0
21,40,babble,0.9539877300613497,24.0
22,40,babble,0.9566462167689161,24.0
23,40,babble,0.9578732106339468,24.0
24,40,babble,0.9527607361963191,24.0
0,40,babble,0.9507157464212679,21.0
1,40,babble,0.9537832310838446,21.0
2,40,babble,0.9543967280163599,21.0
3,40,babble,0.9554192229038855,21.0
4,40,babble,0.9550102249488752,21.0
5,40,babble,0.9568507157464212,21.0
6,40,babble,0.9525562372188139,21.0
7,40,babble,0.9550102249488752,21.0
8,40,babble,0.9501022494887525,21.0
9,40,babble,0.9521472392638037,21.0
10,40,babble,0.9560327198364008,21.0
11,40,babble,0.9533742331288344,21.0
12,40,babble,0.9537832310838446,21.0
13,40,babble,0.9574642126789366,21.0
14,40,babble,0.9525562372188139,21.0
15,40,babble,0.9562372188139059,21.0
16,40,babble,0.9548057259713701,21.0
17,40,babble,0.9533742331288344,21.0
18,40,babble,0.9541922290388548,21.0
19,40,babble,0.9498977505112475,21.0
20,40,babble,0.9529652351738241,21.0
21,40,babble,0.9519427402862985,21.0
22,40,babble,0.9564417177914111,21.0
23,40,babble,0.9582822085889571,21.0
24,40,babble,0.9503067484662576,21.0
0,40,babble,0.9496932515337423,18.0
1,40,babble,0.9513292433537832,18.0
2,40,babble,0.9507157464212679,18.0
3,40,babble,0.9507157464212679,18.0
4,40,babble,0.9496932515337423,18.0
5,40,babble,0.9529652351738241,18.0
6,40,babble,0.9484662576687116,18.0
7,40,babble,0.9527607361963191,18.0
8,40,babble,0.9478527607361963,18.0
9,40,babble,0.9498977505112475,18.0
10,40,babble,0.9531697341513292,18.0
11,40,babble,0.9521472392638037,18.0
12,40,babble,0.9519427402862985,18.0
13,40,babble,0.9543967280163599,18.0
14,40,babble,0.9482617586912065,18.0
15,40,babble,0.9521472392638037,18.0
16,40,babble,0.9521472392638037,18.0
17,40,babble,0.9501022494887525,18.0
18,40,babble,0.9529652351738241,18.0
19,40,babble,0.9468302658486708,18.0
20,40,babble,0.9527607361963191,18.0
21,40,babble,0.9503067484662576,18.0
22,40,babble,0.9531697341513292,18.0
23,40,babble,0.9541922290388548,18.0
24,40,babble,0.9474437627811861,18.0
0,40,babble,0.9451942740286299,15.0
1,40,babble,0.9431492842535787,15.0
2,40,babble,0.9443762781186094,15.0
3,40,babble,0.9460122699386503,15.0
4,40,babble,0.9464212678936605,15.0
5,40,babble,0.9511247443762781,15.0
6,40,babble,0.9451942740286299,15.0
7,40,babble,0.9484662576687116,15.0
8,40,babble,0.9449897750511247,15.0
9,40,babble,0.9468302658486708,15.0
10,40,babble,0.9478527607361963,15.0
11,40,babble,0.9494887525562372,15.0
12,40,babble,0.9474437627811861,15.0
13,40,babble,0.9496932515337423,15.0
14,40,babble,0.9421267893660532,15.0
15,40,babble,0.9431492842535787,15.0
16,40,babble,0.9456032719836401,15.0
17,40,babble,0.943762781186094,15.0
18,40,babble,0.9478527607361963,15.0
19,40,babble,0.940081799591002,15.0
20,40,babble,0.9480572597137015,15.0
21,40,babble,0.9445807770961145,15.0
22,40,babble,0.9494887525562372,15.0
23,40,babble,0.9496932515337423,15.0
24,40,babble,0.9423312883435583,15.0
0,40,babble,0.934560327198364,12.0
1,40,babble,0.9349693251533743,12.0
2,40,babble,0.9390593047034764,12.0
3,40,babble,0.9413087934560327,12.0
4,40,babble,0.941717791411043,12.0
5,40,babble,0.939877300613497,12.0
6,40,babble,0.9370143149284254,12.0
7,40,babble,0.9394683026584867,12.0
8,40,babble,0.9370143149284254,12.0
9,40,babble,0.9402862985685072,12.0
10,40,babble,0.9411042944785276,12.0
11,40,babble,0.9404907975460123,12.0
12,40,babble,0.9425357873210634,12.0
13,40,babble,0.9396728016359919,12.0
14,40,babble,0.9376278118609407,12.0
15,40,babble,0.940081799591002,12.0
16,40,babble,0.938241308793456,12.0
17,40,babble,0.9349693251533743,12.0
18,40,babble,0.9413087934560327,12.0
19,40,babble,0.9341513292433538,12.0
20,40,babble,0.9384458077709611,12.0
21,40,babble,0.9361963190184049,12.0
22,40,babble,0.9413087934560327,12.0
23,40,babble,0.941922290388548,12.0
24,40,babble,0.9361963190184049,12.0
0,40,babble,0.9255623721881391,9.0
1,40,babble,0.9220858895705522,9.0
2,40,babble,0.9267893660531697,9.0
3,40,babble,0.92719836400818,9.0
4,40,babble,0.9304703476482618,9.0
5,40,babble,0.9298568507157464,9.0
6,40,babble,0.9276073619631902,9.0
7,40,babble,0.9282208588957055,9.0
8,40,babble,0.9269938650306748,9.0
9,40,babble,0.9296523517382413,9.0
10,40,babble,0.9304703476482618,9.0
11,40,babble,0.9298568507157464,9.0
12,40,babble,0.9298568507157464,9.0
13,40,babble,0.9292433537832311,9.0
14,40,babble,0.9265848670756647,9.0
15,40,babble,0.9294478527607362,9.0
16,40,babble,0.9263803680981595,9.0
17,40,babble,0.9269938650306748,9.0
18,40,babble,0.9294478527607362,9.0
19,40,babble,0.9235173824130879,9.0
20,40,babble,0.9253578732106339,9.0
21,40,babble,0.929038854805726,9.0
22,40,babble,0.9288343558282208,9.0
23,40,babble,0.9300613496932515,9.0
24,40,babble,0.9261758691206544,9.0
0,40,babble,0.9075664621676892,6.0
1,40,babble,0.9047034764826176,6.0
2,40,babble,0.9079754601226994,6.0
3,40,babble,0.9141104294478528,6.0
4,40,babble,0.916359918200409,6.0
5,40,babble,0.9139059304703476,6.0
6,40,babble,0.9116564417177914,6.0
7,40,babble,0.9139059304703476,6.0
8,40,babble,0.905521472392638,6.0
9,40,babble,0.912883435582822,6.0
10,40,babble,0.9149284253578732,6.0
11,40,babble,0.912883435582822,6.0
12,40,babble,0.9157464212678936,6.0
13,40,babble,0.9122699386503067,6.0
14,40,babble,0.9096114519427403,6.0
15,40,babble,0.9139059304703476,6.0
16,40,babble,0.9094069529652352,6.0
17,40,babble,0.9116564417177914,6.0
18,40,babble,0.9106339468302659,6.0
19,40,babble,0.907361963190184,6.0
20,40,babble,0.9102249488752556,6.0
21,40,babble,0.9134969325153375,6.0
22,40,babble,0.912883435582822,6.0
23,40,babble,0.9118609406952966,6.0
24,40,babble,0.911042944785276,6.0
0,40,babble,0.8842535787321063,3.0
1,40,babble,0.8809815950920246,3.0
2,40,babble,0.8795501022494887,3.0
3,40,babble,0.8858895705521472,3.0
4,40,babble,0.8840490797546012,3.0
5,40,babble,0.8862985685071575,3.0
6,40,babble,0.8858895705521472,3.0
7,40,babble,0.8860940695296523,3.0
8,40,babble,0.8795501022494887,3.0
9,40,babble,0.8881390593047035,3.0
10,40,babble,0.8871165644171779,3.0
11,40,babble,0.8848670756646216,3.0
12,40,babble,0.887321063394683,3.0
13,40,babble,0.8838445807770962,3.0
14,40,babble,0.8860940695296523,3.0
15,40,babble,0.8862985685071575,3.0
16,40,babble,0.8826175869120655,3.0
17,40,babble,0.8844580777096115,3.0
18,40,babble,0.8897750511247444,3.0
19,40,babble,0.8824130879345603,3.0
20,40,babble,0.8803680981595092,3.0
21,40,babble,0.8922290388548058,3.0
22,40,babble,0.8887525562372188,3.0
23,40,babble,0.8852760736196319,3.0
24,40,babble,0.8832310838445808,3.0
0,40,babble,0.8388548057259714,0.0
1,40,babble,0.841717791411043,0.0
2,40,babble,0.8359918200408998,0.0
3,40,babble,0.8366053169734151,0.0
4,40,babble,0.8402862985685071,0.0
5,40,babble,0.8421267893660531,0.0
6,40,babble,0.8433537832310839,0.0
7,40,babble,0.838036809815951,0.0
8,40,babble,0.8370143149284254,0.0
9,40,babble,0.8404907975460123,0.0
10,40,babble,0.8319018404907975,0.0
11,40,babble,0.8429447852760736,0.0
12,40,babble,0.8464212678936606,0.0
13,40,babble,0.8390593047034764,0.0
14,40,babble,0.8396728016359918,0.0
15,40,babble,0.8333333333333334,0.0
16,40,babble,0.8341513292433538,0.0
17,40,babble,0.8413087934560327,0.0
18,40,babble,0.8378323108384458,0.0
19,40,babble,0.83640081799591,0.0
20,40,babble,0.8323108384458078,0.0
21,40,babble,0.849079754601227,0.0
22,40,babble,0.8411042944785276,0.0
23,40,babble,0.8431492842535787,0.0
24,40,babble,0.8374233128834356,0.0
0,40,babble,0.7654396728016359,-3.0
1,40,babble,0.7697341513292434,-3.0
2,40,babble,0.7586912065439673,-3.0
3,40,babble,0.7595092024539877,-3.0
4,40,babble,0.7638036809815951,-3.0
5,40,babble,0.7619631901840491,-3.0
6,40,babble,0.7676891615541922,-3.0
7,40,babble,0.7613496932515338,-3.0
8,40,babble,0.7707566462167689,-3.0
9,40,babble,0.774437627811861,-3.0
10,40,babble,0.7644171779141105,-3.0
11,40,babble,0.7787321063394683,-3.0
12,40,babble,0.7678936605316974,-3.0
13,40,babble,0.7562372188139059,-3.0
14,40,babble,0.7609406952965235,-3.0
15,40,babble,0.7627811860940695,-3.0
16,40,babble,0.7525562372188139,-3.0
17,40,babble,0.7629856850715746,-3.0
18,40,babble,0.7674846625766871,-3.0
19,40,babble,0.7601226993865031,-3.0
20,40,babble,0.7539877300613497,-3.0
21,40,babble,0.7732106339468303,-3.0
22,40,babble,0.7668711656441718,-3.0
23,40,babble,0.7654396728016359,-3.0
24,40,babble,0.7613496932515338,-3.0
0,40,kitchen,0.9558282208588957,24.0
1,40,kitchen,0.9537832310838446,24.0
2,40,kitchen,0.9533742331288344,24.0
3,40,kitchen,0.9576687116564417,24.0
4,40,kitchen,0.9529652351738241,24.0
5,40,kitchen,0.959918200408998,24.0
6,40,kitchen,0.9537832310838446,24.0
7,40,kitchen,0.9566462167689161,24.0
8,40,kitchen,0.9505112474437628,24.0
9,40,kitchen,0.9517382413087935,24.0
10,40,kitchen,0.9537832310838446,24.0
11,40,kitchen,0.9539877300613497,24.0
12,40,kitchen,0.9572597137014315,24.0
13,40,kitchen,0.9556237218813906,24.0
14,40,kitchen,0.9546012269938651,24.0
15,40,kitchen,0.9562372188139059,24.0
16,40,kitchen,0.9568507157464212,24.0
17,40,kitchen,0.9541922290388548,24.0
18,40,kitchen,0.9521472392638037,24.0
19,40,kitchen,0.9539877300613497,24.0
20,40,kitchen,0.9519427402862985,24.0
21,40,kitchen,0.9539877300613497,24.0
22,40,kitchen,0.9548057259713701,24.0
23,40,kitchen,0.9578732106339468,24.0
24,40,kitchen,0.9531697341513292,24.0
0,40,kitchen,0.9550102249488752,21.0
1,40,kitchen,0.9515337423312883,21.0
2,40,kitchen,0.9511247443762781,21.0
3,40,kitchen,0.9533742331288344,21.0
4,40,kitchen,0.9517382413087935,21.0
5,40,kitchen,0.9566462167689161,21.0
6,40,kitchen,0.9505112474437628,21.0
7,40,kitchen,0.9552147239263804,21.0
8,40,kitchen,0.9494887525562372,21.0
9,40,kitchen,0.9494887525562372,21.0
10,40,kitchen,0.9517382413087935,21.0
11,40,kitchen,0.9523517382413088,21.0
12,40,kitchen,0.9572597137014315,21.0
13,40,kitchen,0.9548057259713701,21.0
14,40,kitchen,0.9513292433537832,21.0
15,40,kitchen,0.9529652351738241,21.0
16,40,kitchen,0.9535787321063395,21.0
17,40,kitchen,0.9537832310838446,21.0
18,40,kitchen,0.9515337423312883,21.0
19,40,kitchen,0.9494887525562372,21.0
20,40,kitchen,0.9517382413087935,21.0
21,40,kitchen,0.9527607361963191,21.0
22,40,kitchen,0.9539877300613497,21.0
23,40,kitchen,0.9582822085889571,21.0
24,40,kitchen,0.9521472392638037,21.0
0,40,kitchen,0.9525562372188139,18.0
1,40,kitchen,0.9478527607361963,18.0
2,40,kitchen,0.9488752556237219,18.0
3,40,kitchen,0.9507157464212679,18.0
4,40,kitchen,0.9494887525562372,18.0
5,40,kitchen,0.9539877300613497,18.0
6,40,kitchen,0.9484662576687116,18.0
7,40,kitchen,0.9519427402862985,18.0
8,40,kitchen,0.9476482617586912,18.0
9,40,kitchen,0.9480572597137015,18.0
10,40,kitchen,0.9511247443762781,18.0
11,40,kitchen,0.950920245398773,18.0
12,40,kitchen,0.9541922290388548,18.0
13,40,kitchen,0.9525562372188139,18.0
14,40,kitchen,0.9482617586912065,18.0
15,40,kitchen,0.9496932515337423,18.0
16,40,kitchen,0.9513292433537832,18.0
17,40,kitchen,0.9527607361963191,18.0
18,40,kitchen,0.9484662576687116,18.0
19,40,kitchen,0.9462167689161555,18.0
20,40,kitchen,0.949079754601227,18.0
21,40,kitchen,0.9492842535787321,18.0
22,40,kitchen,0.9501022494887525,18.0
23,40,kitchen,0.9535787321063395,18.0
24,40,kitchen,0.9498977505112475,18.0
0,40,kitchen,0.9507157464212679,15.0
1,40,kitchen,0.9462167689161555,15.0
2,40,kitchen,0.9466257668711656,15.0
3,40,kitchen,0.947239263803681,15.0
4,40,kitchen,0.9451942740286299,15.0
5,40,kitchen,0.9492842535787321,15.0
6,40,kitchen,0.9476482617586912,15.0
7,40,kitchen,0.9486707566462168,15.0
8,40,kitchen,0.9427402862985685,15.0
9,40,kitchen,0.9449897750511247,15.0
10,40,kitchen,0.9492842535787321,15.0
11,40,kitchen,0.9496932515337423,15.0
12,40,kitchen,0.9507157464212679,15.0
13,40,kitchen,0.9513292433537832,15.0
14,40,kitchen,0.9462167689161555,15.0
15,40,kitchen,0.9476482617586912,15.0
16,40,kitchen,0.9468302658486708,15.0
17,40,kitchen,0.9507157464212679,15.0
18,40,kitchen,0.9460122699386503,15.0
19,40,kitchen,0.943762781186094,15.0
20,40,kitchen,0.9482617586912065,15.0
21,40,kitchen,0.9447852760736196,15.0
22,40,kitchen,0.9466257668711656,15.0
23,40,kitchen,0.9496932515337423,15.0
24,40,kitchen,0.9456032719836401,15.0
0,40,kitchen,0.9451942740286299,12.0
1,40,kitchen,0.9447852760736196,12.0
2,40,kitchen,0.9443762781186094,12.0
3,40,kitchen,0.9427402862985685,12.0
4,40,kitchen,0.9433537832310839,12.0
5,40,kitchen,0.9445807770961145,12.0
6,40,kitchen,0.9433537832310839,12.0
7,40,kitchen,0.943558282208589,12.0
8,40,kitchen,0.9386503067484663,12.0
9,40,kitchen,0.9423312883435583,12.0
10,40,kitchen,0.9451942740286299,12.0
11,40,kitchen,0.9464212678936605,12.0
12,40,kitchen,0.9458077709611452,12.0
13,40,kitchen,0.949079754601227,12.0
14,40,kitchen,0.9441717791411043,12.0
15,40,kitchen,0.943762781186094,12.0
16,40,kitchen,0.9447852760736196,12.0
17,40,kitchen,0.9443762781186094,12.0
18,40,kitchen,0.941717791411043,12.0
19,40,kitchen,0.9415132924335379,12.0
20,40,kitchen,0.9415132924335379,12.0
21,40,kitchen,0.9439672801635992,12.0
22,40,kitchen,0.9408997955010225,12.0
23,40,kitchen,0.9466257668711656,12.0
24,40,kitchen,0.9423312883435583,12.0
0,40,kitchen,0.9411042944785276,9.0
1,40,kitchen,0.938241308793456,9.0
2,40,kitchen,0.9413087934560327,9.0
3,40,kitchen,0.9396728016359919,9.0
4,40,kitchen,0.9390593047034764,9.0
5,40,kitchen,0.9413087934560327,9.0
6,40,kitchen,0.9390593047034764,9.0
7,40,kitchen,0.9394683026584867,9.0
8,40,kitchen,0.93640081799591,9.0
9,40,kitchen,0.9396728016359919,9.0
10,40,kitchen,0.9408997955010225,9.0
11,40,kitchen,0.9411042944785276,9.0
12,40,kitchen,0.9411042944785276,9.0
13,40,kitchen,0.9449897750511247,9.0
14,40,kitchen,0.9359918200408998,9.0
15,40,kitchen,0.9394683026584867,9.0
16,40,kitchen,0.9396728016359919,9.0
17,40,kitchen,0.9394683026584867,9.0
18,40,kitchen,0.9396728016359919,9.0
19,40,kitchen,0.9357873210633947,9.0
20,40,kitchen,0.93640081799591,9.0
21,40,kitchen,0.9406952965235174,9.0
22,40,kitchen,0.9376278118609407,9.0
23,40,kitchen,0.9404907975460123,9.0
24,40,kitchen,0.9384458077709611,9.0
0,40,kitchen,0.9359918200408998,6.0
1,40,kitchen,0.9312883435582822,6.0
2,40,kitchen,0.9349693251533743,6.0
3,40,kitchen,0.9331288343558283,6.0
4,40,kitchen,0.9337423312883436,6.0
5,40,kitchen,0.93640081799591,6.0
6,40,kitchen,0.9333333333333333,6.0
7,40,kitchen,0.9351738241308793,6.0
8,40,kitchen,0.9282208588957055,6.0
9,40,kitchen,0.9374233128834356,6.0
10,40,kitchen,0.9357873210633947,6.0
11,40,kitchen,0.9321063394683027,6.0
12,40,kitchen,0.9357873210633947,6.0
13,40,kitchen,0.9384458077709611,6.0
14,40,kitchen,0.9284253578732107,6.0
15,40,kitchen,0.9353783231083844,6.0
16,40,kitchen,0.9351738241308793,6.0
17,40,kitchen,0.9339468302658487,6.0
18,40,kitchen,0.9368098159509203,6.0
19,40,kitchen,0.9319018404907975,6.0
20,40,kitchen,0.9312883435582822,6.0
21,40,kitchen,0.9349693251533743,6.0
22,40,kitchen,0.9314928425357873,6.0
23,40,kitchen,0.938241308793456,6.0
24,40,kitchen,0.9333333333333333,6.0
0,40,kitchen,0.9269938650306748,3.0
1,40,kitchen,0.9239263803680982,3.0
2,40,kitchen,0.9282208588957055,3.0
3,40,kitchen,0.9276073619631902,3.0
4,40,kitchen,0.9261758691206544,3.0
5,40,kitchen,0.9292433537832311,3.0
6,40,kitchen,0.929038854805726,3.0
7,40,kitchen,0.9269938650306748,3.0
8,40,kitchen,0.9253578732106339,3.0
9,40,kitchen,0.9294478527607362,3.0
10,40,kitchen,0.9263803680981595,3.0
11,40,kitchen,0.9241308793456032,3.0
12,40,kitchen,0.9269938650306748,3.0
13,40,kitchen,0.9331288343558283,3.0
14,40,kitchen,0.9231083844580777,3.0
15,40,kitchen,0.9274028629856851,3.0
16,40,kitchen,0.9220858895705522,3.0
17,40,kitchen,0.9294478527607362,3.0
18,40,kitchen,0.9267893660531697,3.0
19,40,kitchen,0.9249488752556237,3.0
20,40,kitchen,0.9253578732106339,3.0
21,40,kitchen,0.9263803680981595,3.0
