noise_type,snr_train,snr_test,accuracy
dog_bark_foreground,3,27,0.9556237218813906
dog_bark_foreground,3,30,0.9554192229038855
dog_bark_foreground,6,-3,0.8787321063394683
dog_bark_foreground,6,0,0.8993865030674847
dog_bark_foreground,6,3,0.9139059304703476
dog_bark_foreground,6,6,0.9253578732106339
dog_bark_foreground,6,9,0.9347648261758691
dog_bark_foreground,6,12,0.9374233128834356
dog_bark_foreground,6,15,0.9445807770961145
dog_bark_foreground,6,18,0.9468302658486708
dog_bark_foreground,6,21,0.9507157464212679
dog_bark_foreground,6,24,0.9529652351738241
dog_bark_foreground,6,27,0.9550102249488752
dog_bark_foreground,6,30,0.9562372188139059
dog_bark_foreground,9,-3,0.8699386503067484
dog_bark_foreground,9,0,0.8932515337423312
dog_bark_foreground,9,3,0.9102249488752556
dog_bark_foreground,9,6,0.9216768916155419
dog_bark_foreground,9,9,0.9321063394683027
dog_bark_foreground,9,12,0.940081799591002
dog_bark_foreground,9,15,0.9466257668711656
dog_bark_foreground,9,18,0.949079754601227
dog_bark_foreground,9,21,0.950920245398773
dog_bark_foreground,9,24,0.9527607361963191
dog_bark_foreground,9,27,0.9550102249488752
dog_bark_foreground,9,30,0.9558282208588957
dog_bark_foreground,12,-3,0.8678936605316974
dog_bark_foreground,12,0,0.8920245398773006
dog_bark_foreground,12,3,0.9096114519427403
dog_bark_foreground,12,6,0.9226993865030675
dog_bark_foreground,12,9,0.9321063394683027
dog_bark_foreground,12,12,0.9396728016359919
dog_bark_foreground,12,15,0.9460122699386503
dog_bark_foreground,12,18,0.9480572597137015
dog_bark_foreground,12,21,0.9521472392638037
dog_bark_foreground,12,24,0.9554192229038855
dog_bark_foreground,12,27,0.9570552147239264
dog_bark_foreground,12,30,0.9566462167689161
dog_bark_foreground,15,-3,0.8523517382413088
dog_bark_foreground,15,0,0.8797546012269939
dog_bark_foreground,15,3,0.901635991820041
dog_bark_foreground,15,6,0.9190184049079755
dog_bark_foreground,15,9,0.9269938650306748
dog_bark_foreground,15,12,0.9357873210633947
dog_bark_foreground,15,15,0.9415132924335379
dog_bark_foreground,15,18,0.9449897750511247
dog_bark_foreground,15,21,0.949079754601227
dog_bark_foreground,15,24,0.9519427402862985
dog_bark_foreground,15,27,0.9546012269938651
dog_bark_foreground,15,30,0.9550102249488752
dog_bark_foreground,18,-3,0.843762781186094
dog_bark_foreground,18,0,0.8748466257668711
dog_bark_foreground,18,3,0.8967280163599182
dog_bark_foreground,18,6,0.9175869120654396
dog_bark_foreground,18,9,0.9282208588957055
dog_bark_foreground,18,12,0.9347648261758691
dog_bark_foreground,18,15,0.941717791411043
dog_bark_foreground,18,18,0.9460122699386503
dog_bark_foreground,18,21,0.9498977505112475
dog_bark_foreground,18,24,0.9515337423312883
dog_bark_foreground,18,27,0.9537832310838446
