noise_type,snr_train,snr_test,accuracy
street_music_foreground,0,30,0.8815950920245399
street_music_foreground,3,-3,0.5245398773006135
street_music_foreground,3,0,0.6656441717791411
street_music_foreground,3,3,0.7523517382413087
street_music_foreground,3,6,0.8059304703476483
street_music_foreground,3,9,0.8451942740286299
street_music_foreground,3,12,0.8652351738241308
street_music_foreground,3,15,0.8807770961145194
street_music_foreground,3,18,0.8875255623721882
street_music_foreground,3,21,0.8928425357873211
street_music_foreground,3,24,0.8965235173824131
street_music_foreground,3,27,0.8983640081799591
street_music_foreground,3,30,0.8991820040899795
street_music_foreground,6,-3,0.4766871165644172
street_music_foreground,6,0,0.6541922290388548
street_music_foreground,6,3,0.7660531697341514
street_music_foreground,6,6,0.8267893660531698
street_music_foreground,6,9,0.8656441717791411
street_music_foreground,6,12,0.8852760736196319
street_music_foreground,6,15,0.8961145194274028
