noise_type,snr_train,snr_test,accuracy
car_horn_background,30,21,0.9341513292433538
car_horn_background,30,24,0.9384458077709611
car_horn_background,30,27,0.9421267893660532
car_horn_background,30,30,0.9447852760736196
dog_bark_foreground,-3,-3,0.8793456032719836
dog_bark_foreground,-3,0,0.896319018404908
dog_bark_foreground,-3,3,0.9122699386503067
dog_bark_foreground,-3,6,0.9208588957055215
dog_bark_foreground,-3,9,0.9265848670756647
dog_bark_foreground,-3,12,0.9325153374233128
dog_bark_foreground,-3,15,0.9359918200408998
dog_bark_foreground,-3,18,0.9413087934560327
dog_bark_foreground,-3,21,0.943762781186094
dog_bark_foreground,-3,24,0.9456032719836401
dog_bark_foreground,-3,27,0.9466257668711656
dog_bark_foreground,-3,30,0.9478527607361963
dog_bark_foreground,0,-3,0.8791411042944786
dog_bark_foreground,0,0,0.8979550102249488
dog_bark_foreground,0,3,0.9124744376278119
dog_bark_foreground,0,6,0.9216768916155419
dog_bark_foreground,0,9,0.9278118609406953
dog_bark_foreground,0,12,0.9325153374233128
dog_bark_foreground,0,15,0.9378323108384458
dog_bark_foreground,0,18,0.9415132924335379
dog_bark_foreground,0,21,0.9447852760736196
dog_bark_foreground,0,24,0.9486707566462168
dog_bark_foreground,0,27,0.9505112474437628
dog_bark_foreground,0,30,0.9519427402862985
dog_bark_foreground,3,-3,0.8815950920245399
dog_bark_foreground,3,0,0.8991820040899795
dog_bark_foreground,3,3,0.912678936605317
dog_bark_foreground,3,6,0.9249488752556237
dog_bark_foreground,3,9,0.932719836400818
dog_bark_foreground,3,12,0.938241308793456
dog_bark_foreground,3,15,0.9427402862985685
dog_bark_foreground,3,18,0.9458077709611452
dog_bark_foreground,3,21,0.9494887525562372
dog_bark_foreground,3,24,0.9515337423312883
dog_bark_foreground,3,27,0.9541922290388548
dog_bark_foreground,3,30,0.9560327198364008
dog_bark_foreground,6,-3,0.8734151329243354
dog_bark_foreground,6,0,0.896319018404908
dog_bark_foreground,6,3,0.9102249488752556
dog_bark_foreground,6,6,0.9220858895705522
dog_bark_foreground,6,9,0.9304703476482618
dog_bark_foreground,6,12,0.9376278118609407
dog_bark_foreground,6,15,0.941717791411043
dog_bark_foreground,6,18,0.9470347648261759
dog_bark_foreground,6,21,0.9498977505112475
dog_bark_foreground,6,24,0.9527607361963191
dog_bark_foreground,6,27,0.9541922290388548
dog_bark_foreground,6,30,0.9556237218813906
dog_bark_foreground,9,-3,0.8680981595092024
dog_bark_foreground,9,0,0.8920245398773006
dog_bark_foreground,9,3,0.9057259713701431
dog_bark_foreground,9,6,0.9206543967280164
dog_bark_foreground,9,9,0.9292433537832311
dog_bark_foreground,9,12,0.9368098159509203
dog_bark_foreground,9,15,0.9408997955010225
dog_bark_foreground,9,18,0.9468302658486708
dog_bark_foreground,9,21,0.9505112474437628
dog_bark_foreground,9,24,0.9523517382413088
dog_bark_foreground,9,27,0.9543967280163599
dog_bark_foreground,9,30,0.9556237218813906
dog_bark_foreground,12,-3,0.8560327198364008
dog_bark_foreground,12,0,0.8822085889570552
dog_bark_foreground,12,3,0.9008179959100204
dog_bark_foreground,12,6,0.9186094069529652
dog_bark_foreground,12,9,0.9302658486707567
dog_bark_foreground,12,12,0.9368098159509203
dog_bark_foreground,12,15,0.9425357873210634
dog_bark_foreground,12,18,0.9443762781186094
dog_bark_foreground,12,21,0.9474437627811861
dog_bark_foreground,12,24,0.9511247443762781
dog_bark_foreground,12,27,0.9531697341513292
dog_bark_foreground,12,30,0.9550102249488752
dog_bark_foreground,15,-3,0.8470347648261759
dog_bark_foreground,15,0,0.876482617586912
dog_bark_foreground,15,3,0.8967280163599182
dog_bark_foreground,15,6,0.9130879345603272
dog_bark_foreground,15,9,0.9278118609406953
dog_bark_foreground,15,12,0.934560327198364
dog_bark_foreground,15,15,0.9390593047034764
dog_bark_foreground,15,18,0.9439672801635992
dog_bark_foreground,15,21,0.9468302658486708
dog_bark_foreground,15,24,0.9494887525562372
dog_bark_foreground,15,27,0.9525562372188139
dog_bark_foreground,15,30,0.9535787321063395
dog_bark_foreground,18,-3,0.8433537832310839
dog_bark_foreground,18,0,0.8723926380368098
dog_bark_foreground,18,3,0.8924335378323108
dog_bark_foreground,18,6,0.9085889570552147
dog_bark_foreground,18,9,0.9243353783231084
dog_bark_foreground,18,12,0.9323108384458078
dog_bark_foreground,18,15,0.9388548057259714
dog_bark_foreground,18,18,0.943558282208589
dog_bark_foreground,18,21,0.947239263803681
dog_bark_foreground,18,24,0.9505112474437628
dog_bark_foreground,18,27,0.9533742331288344
dog_bark_foreground,18,30,0.9543967280163599
dog_bark_foreground,21,-3,0.8325153374233129
dog_bark_foreground,21,0,0.8666666666666667
dog_bark_foreground,21,3,0.8901840490797546
dog_bark_foreground,21,6,0.9081799591002045
dog_bark_foreground,21,9,0.9214723926380368
dog_bark_foreground,21,12,0.9316973415132924
dog_bark_foreground,21,15,0.9370143149284254
dog_bark_foreground,21,18,0.9441717791411043
dog_bark_foreground,21,21,0.9474437627811861
dog_bark_foreground,21,24,0.9498977505112475
dog_bark_foreground,21,27,0.9521472392638037
dog_bark_foreground,21,30,0.9537832310838446
dog_bark_foreground,24,-3,0.8278118609406953
dog_bark_foreground,24,0,0.8609406952965235
dog_bark_foreground,24,3,0.8838445807770962
dog_bark_foreground,24,6,0.9030674846625767
dog_bark_foreground,24,9,0.9188139059304703
dog_bark_foreground,24,12,0.9298568507157464
dog_bark_foreground,24,15,0.9351738241308793
dog_bark_foreground,24,18,0.9431492842535787
dog_bark_foreground,24,21,0.9462167689161555
dog_bark_foreground,24,24,0.9478527607361963
dog_bark_foreground,24,27,0.9507157464212679
dog_bark_foreground,24,30,0.9533742331288344
dog_bark_foreground,27,-3,0.8214723926380368
dog_bark_foreground,27,0,0.8513292433537832
dog_bark_foreground,27,3,0.8777096114519427
dog_bark_foreground,27,6,0.896319018404908
dog_bark_foreground,27,9,0.9141104294478528
dog_bark_foreground,27,12,0.9286298568507158
dog_bark_foreground,27,15,0.9310838445807771
dog_bark_foreground,27,18,0.940081799591002
dog_bark_foreground,27,21,0.9423312883435583
dog_bark_foreground,27,24,0.9451942740286299
dog_bark_foreground,27,27,0.9488752556237219
dog_bark_foreground,27,30,0.9498977505112475
dog_bark_foreground,30,-3,0.8159509202453987
dog_bark_foreground,30,0,0.8486707566462167
dog_bark_foreground,30,3,0.8766871165644172
dog_bark_foreground,30,6,0.8946830265848671
dog_bark_foreground,30,9,0.9094069529652352
dog_bark_foreground,30,12,0.9255623721881391
dog_bark_foreground,30,15,0.9314928425357873
dog_bark_foreground,30,18,0.9396728016359919
dog_bark_foreground,30,21,0.9441717791411043
dog_bark_foreground,30,24,0.9462167689161555
dog_bark_foreground,30,27,0.9486707566462168
dog_bark_foreground,30,30,0.9505112474437628
street_music_foreground,-3,-3,0.5149284253578732
